finalCellCounts,timeList,perimeterList,areaList,convexityList,solidityList,compactnessList,roundnessList,elongationList,holesList,meanLengthsList,stdDevLengthList,direction,directionType,concentrations,strength,diffusion,boundary_fluctuations
16177,320000,673.979797464469,16220.5,0.7323481806659085,0.9389580318379159,0.4487250801389616,0.8366525321422471,1.027027027027027,17,0.8980714476015403,0.05675555998837559,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.06319715445797927
16452,320000,710.6072144624388,16496.125,0.6953659128408473,0.9429724901750626,0.4105183532662465,0.8489962715925428,1.0268456375838926,14,0.9173758647455528,0.05014172354523795,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.05465777493410018
16394,320000,682.6660889654843,16436.5,0.7346012663017283,0.938430905159186,0.4432028535914012,0.8212950450100726,1.0206896551724138,17,0.8997926446400811,0.05278493755549867,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.0586634463728171
16546,320000,689.3940110268422,16584.625,0.7269344085515603,0.9484855200417492,0.4385110156233994,0.8298317652967644,1.0604026845637584,7,0.824983376935827,0.0835841592658951,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.1013161738801882
16229,320000,688.1808075912455,16266.25,0.719230260450245,0.9287569944044765,0.43161069102904653,0.8343654091564386,1.027027027027027,8,0.8879029948393181,0.06523462400237434,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.07347044033135591
16707,320000,666.6660889654843,16744.625,0.7544154800470857,0.9407026636048904,0.4734439385110576,0.8318545151446443,1.0466666666666666,7,0.8677533926867879,0.0560651926609726,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.06460959200329985
16439,320000,698.5655839020959,16482.875,0.7120116991357729,0.9370727270143124,0.4244518766446809,0.8372481543058109,1.0758620689655172,18,0.8931892532069833,0.07604908849175758,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.08514330889977056
16500,320000,697.9209229614237,16543.625,0.7072260799752004,0.9393915734484131,0.42680363030398655,0.853319302553052,1.0753424657534247,11,0.9082072785144226,0.05436393214476246,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.059858507447426434
16662,320000,735.5361466505733,16704.875,0.6875665001718352,0.9335331181804212,0.38801190761780463,0.8207589673175525,1.1180555555555556,13,0.8308477273170527,0.07167644611305367,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.08626905238642102
16470,320000,698.0803025278574,16509.125,0.7154313008170252,0.9324621043639112,0.425719116466872,0.8317394063476947,1.0992907801418441,10,0.8868815313748198,0.06738269396914616,"(-1, -1)",diagonal,rich,extraStrong,with_diffusion,0.07597710808645583
