finalCellCounts,timeList,perimeterList,areaList,convexityList,solidityList,compactnessList,roundnessList,elongationList,holesList,meanLengthsList,stdDevLengthList,direction,directionType,concentrations,strength,diffusion,boundary_fluctuations
10000,178697,568.239682094291,10033.75,0.6840004358737386,0.9376898275781506,0.3904900953477959,0.8346362933779892,1.0782608695652174,7,0.8754379253559081,0.061031547773445334,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06971544869801367
10000,175127,543.3696244092021,10033.375,0.7145990435968569,0.9423774581743469,0.42703767801593845,0.8362600186235561,1.0598290598290598,11,0.8535585209943921,0.059118010547526675,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06926064129575374
10000,173277,533.2691193458138,10038.375,0.7295771542544581,0.9374540360707406,0.44358863327847736,0.833370180793427,1.0,19,0.8434098146634316,0.06479863792508722,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07682936195252311
10000,180536,554.3401871576792,10035.375,0.7090609262147823,0.9355139424589534,0.4103843036363585,0.8162508269551382,1.043103448275862,12,0.8313826777764486,0.0794652799709481,"(-1, -1)",diagonal,low,strong,with_diffusion,0.09558207320782741
10000,170491,574.3818177180221,10037.0,0.6817128951203487,0.9254316206809119,0.38230715036832064,0.8226392040963583,1.0810810810810811,11,0.8676516470321618,0.06734083864300568,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07761275953701902
10000,179701,550.4406922210675,10035.5,0.7057530186203129,0.9260190546494729,0.4162246670917594,0.8356459753704976,1.0427350427350428,14,0.9031737375554899,0.06251079665509666,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06921237194549855
10000,178076,573.955410846829,10031.75,0.6778592190115761,0.9327413674875932,0.38267514525552987,0.8328201836626411,1.1238938053097345,8,0.8635005625694742,0.06576988524611273,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07616658065676839
10000,183217,562.6833329081869,10036.375,0.6858020685887485,0.9373329130622585,0.3983443315613867,0.8469564115918321,1.1181818181818182,15,0.8625513699668658,0.0667918795438401,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07743524834515753
10000,184747,565.1686142824256,10037.625,0.6837491321714161,0.9372964644637167,0.39489784036539194,0.8446779989448799,1.0172413793103448,16,0.9082615154872498,0.059672943601381805,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06570017840001666
10000,177966,605.1097397793801,10038.625,0.6415902999031237,0.9183734147540796,0.3445210867597085,0.8369513802004993,1.087719298245614,12,0.8507460145849959,0.06420524107427389,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07546934099432012
10000,182530,568.7249634685296,10036.0,0.6784435146917094,0.9258943192564061,0.38991140061143703,0.847107531467164,1.0256410256410255,10,0.9053316534700626,0.061417369908394526,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06783963608583302
10000,182639,584.2396820942911,10035.25,0.6711122435061553,0.9234078282973511,0.3694502438701857,0.8202866311960106,1.0338983050847457,10,0.8858531579911325,0.06075792773044157,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06858690651193655
10000,183533,549.3696244092021,10032.5,0.7032297151452603,0.9316957652303121,0.41772430652298553,0.8446860451308301,1.0084745762711864,9,0.8414095171871292,0.06835670933970622,"(-1, -1)",diagonal,low,strong,with_diffusion,0.08124071328337937
10000,180206,542.6833329081868,10035.375,0.7176615959634489,0.9319952171439848,0.4282037858167512,0.8314020471058325,1.043859649122807,13,0.8992619965021181,0.06502337793341353,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07230749012672234
10000,185370,560.1391770309027,10035.25,0.6953711386920306,0.9422106424430204,0.4019260567031289,0.8312139811138132,1.0265486725663717,8,0.9007260461134033,0.05801415718227184,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06440821538646584
10000,180012,571.4112549695448,10035.0,0.6859302555963508,0.923066309459475,0.3862154651552791,0.8208612245243285,1.0333333333333334,10,0.8580363270439103,0.06622286275504,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07717955600223791
10000,177221,574.6833329081868,10036.375,0.6792141378234517,0.9238194955817378,0.38188230948867036,0.8277822431112066,1.0084033613445378,15,0.8741866960139728,0.06561494175795347,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07505827079860376
10000,178801,542.0975464705598,10035.0,0.7198566788579743,0.9317656890168178,0.429113677615862,0.8280952255457956,1.0508474576271187,12,0.8730688578884706,0.07261872049354064,"(-1, -1)",diagonal,low,strong,with_diffusion,0.08317639535233229
10000,176642,553.511760032933,10037.25,0.7088070621289035,0.9237299834345666,0.41169055214107736,0.8194356016342961,1.017094017094017,15,0.8941068739754252,0.05934273314427004,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06637096176256564
10000,176599,532.1980515339482,10032.125,0.7285769967167594,0.9346881732952891,0.44509861043829685,0.8385043656182649,1.017391304347826,8,0.8285997224892213,0.09354342411463626,"(-1, -1)",diagonal,low,strong,with_diffusion,0.11289338093623741
10000,179519,585.0681092190373,10037.125,0.6638405219252543,0.9242288213627993,0.3684735717732937,0.8361396654114546,1.0442477876106195,13,0.8647462175194198,0.06189524895603018,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07157620085761195
10000,173295,559.2691193458138,10034.5,0.7100693160238545,0.9135456852503044,0.4031474539851331,0.7995809331253904,1.0,11,0.8663912840671667,0.06348283251366431,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07327270447095452
