finalCellCounts,timeList,perimeterList,areaList,convexityList,solidityList,compactnessList,roundnessList,elongationList,holesList,meanLengthsList,stdDevLengthList,direction,directionType,concentrations,strength,diffusion,boundary_fluctuations
14004,320000,684.1219330882001,14050.375,0.6796455996986239,0.9309199628967071,0.37725130533721407,0.8167059738454463,1.0071942446043165,20,0.8758120773354915,0.053996108667412654,"(-1, -1)",diagonal,low,strong,with_diffusion,0.061652619397173175
14122,320000,678.2224381515884,14159.875,0.6824603999814443,0.9341596364925823,0.38683430058152607,0.8305581865686226,1.0071428571428571,5,0.8879495948824373,0.0581371961259412,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06547353189979037
14089,320000,678.9919907732891,14135.125,0.6803188115711141,0.9219662133515963,0.3852833261058881,0.8324444358271219,1.0071428571428571,15,0.9023272369219412,0.06291439122035082,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06972458399346028
14378,320000,701.4356415871849,14419.25,0.6702425803344788,0.9177951402701972,0.3682789331848945,0.8198093108854223,1.0070422535211268,8,0.869592517905378,0.05998011610667563,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06897496801277926
14539,320000,690.9503602129464,14588.875,0.6775793050777484,0.9230033136412884,0.38400596630848244,0.8364070905283109,1.0724637681159421,26,0.8395843268309898,0.08034959253202212,"(-1, -1)",diagonal,low,strong,with_diffusion,0.09570163468308368
13934,320000,685.7787873376926,13982.25,0.6655445079823941,0.9316996784887305,0.37361029284860464,0.843460257901361,1.0217391304347827,23,0.8857566494006436,0.05671897970904472,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06403449496814301
14452,320000,745.3351365237968,14501.875,0.6270269773825976,0.9120317597578712,0.32804304237322773,0.8343694190730556,1.006993006993007,23,0.8155519241207451,0.06517115685843514,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07991049365581086
14198,320000,685.293505963454,14240.0,0.6781903626834023,0.9280651731160896,0.38103653625597056,0.8284444496196147,1.0215827338129497,12,0.8679038086103249,0.06179231474332436,"(-1, -1)",diagonal,low,strong,with_diffusion,0.07119719274220646
14360,320000,714.3645737753195,14407.5,0.6509310639294188,0.9266986661521021,0.3547796278702828,0.8373146284883677,1.0287769784172662,21,0.8694122148184626,0.060593147454953346,"(-1, -1)",diagonal,low,strong,with_diffusion,0.06969438250600779
14310,320000,685.2935059634539,14351.5,0.6855902107306068,0.9262393610584486,0.3840200737414019,0.8170049936220831,1.0285714285714285,11,0.9070432519640615,0.056074692397312005,"(-1, -1)",diagonal,low,strong,with_diffusion,0.061821409591980264
